ticket_id,customer_id,created_at,resolved_at,issue_category,priority,channel,resolution_hours,reopened,csat_score,escalated
TKT00071330,C12265,2025-03-07 12:48:00,2025-03-15 01:04:12.000000000,Training / Onboarding,Low,Phone,180.27,False,4,False
TKT00070958,C12214,2025-12-25 15:12:00,2025-12-25 17:19:48.000000000,Technical Issue,Critical,Email,2.13,False,4,False
TKT00085730,C14818,2024-05-30 14:03:00,2024-06-01 06:11:24.000000000,Feature Request,High,Support Portal,40.14,False,4,False
TKT00085687,C14809,2025-09-19 10:51:00,2025-09-21 07:46:12.000000000,Product Bug,High,Support Portal,44.92,False,4,False
TKT00059078,C10207,2024-11-05 12:30:00,2024-11-06 14:32:24.000000000,Feature Request,High,Chat,26.04,False,4,False
TKT00109310,C19062,2026-01-06 10:11:00,2026-01-09 05:26:36.000000000,Technical Issue,Low,Email,67.26,False,4,False
TKT00011390,C01910,2024-10-31 10:50:00,2024-10-31 12:42:12.000000000,Technical Issue,Critical,Chat,1.87,False,4,False
TKT00098934,C17151,2024-12-24 12:56:00,2024-12-29 09:33:48.000000000,Feature Request,Medium,Phone,116.63,True,4,False
TKT00063184,C10933,2025-11-14 13:33:00,2025-11-15 15:36:36.000000000,Technical Issue,Medium,Phone,26.06,False,4,False
TKT00094110,C16290,2024-10-06 11:58:00,2024-10-07 03:39:24.000000000,Integration,High,Email,15.69,False,4,False
TKT00072320,C12442,2026-01-10 08:07:00,2026-01-14 00:53:12.000000000,Integration,Medium,Email,88.77,False,4,False
TKT00072129,C12404,2025-09-11 17:23:00,2025-09-13 10:17:36.000000000,Feature Request,High,Chat,40.91,False,4,False
TKT00007985,C01314,2025-04-25 18:06:00,2025-05-01 09:26:24.000000000,Product Bug,Low,Phone,135.34,False,4,False
TKT00064151,C11078,2025-08-11 14:11:00,2025-08-12 18:14:36.000000000,Billing,Low,Chat,28.06,False,3,False
TKT00062619,C10841,2025-06-21 17:12:00,2025-06-22 02:33:36.000000000,Account Management,Medium,Phone,9.36,False,3,False
TKT00074868,C12910,2025-06-10 13:47:00,2025-06-11 20:51:48.000000000,Integration,Medium,Chat,31.08,False,4,False
TKT00050945,C08830,2025-04-02 15:13:00,2025-04-09 10:58:36.000000000,Feature Request,Low,Email,163.76,False,4,False
TKT00016127,C02713,2025-10-17 12:57:00,2025-10-17 20:57:00.000000000,Billing,High,Support Portal,8.0,False,4,False
TKT00026104,C04406,2025-10-28 09:45:00,2025-10-29 20:21:00.000000000,Performance,Low,Phone,34.6,False,4,False
TKT00099449,C17230,2025-09-26 13:31:00,2025-09-28 15:02:48.000000000,Performance,Medium,Chat,49.53,False,3,False
TKT00077002,C13312,2024-10-26 08:30:00,2024-10-26 17:37:12.000000000,Account Management,Medium,Email,9.12,False,4,False
TKT00067615,C11657,2025-09-24 08:17:00,2025-09-25 11:58:24.000000000,Technical Issue,Medium,Support Portal,27.69,False,5,False
TKT00038165,C06532,2025-05-17 18:13:00,2025-05-18 11:06:24.000000000,Technical Issue,High,Support Portal,16.89,False,5,False
TKT00060277,C10428,2025-12-07 15:59:00,2025-12-08 03:08:00.000000000,Account Management,High,Phone,11.15,True,4,False
TKT00066010,C11384,2024-07-12 16:21:00,2024-07-13 06:46:48.000000000,Technical Issue,Medium,Phone,14.43,False,4,False
TKT00046485,C08041,2024-08-08 08:30:00,2024-08-10 09:38:24.000000000,Product Bug,Medium,Phone,49.14,False,3,True
TKT00016130,C02716,2025-09-17 18:26:00,2025-09-18 11:13:24.000000000,Training / Onboarding,High,Email,16.79,False,3,False
TKT00016585,C02787,2024-06-22 13:57:00,2024-06-23 18:16:48.000000000,Performance,High,Email,28.33,False,5,False
TKT00097339,C16840,2024-09-04 11:38:00,2024-09-06 13:24:48.000000000,Technical Issue,Low,Support Portal,49.78,False,4,False
TKT00044822,C07753,2025-03-16 09:49:00,2025-03-17 07:12:24.000000000,Technical Issue,High,Phone,21.39,True,4,False
TKT00034047,C05762,2025-06-17 13:35:00,2025-06-18 03:45:48.000000000,Training / Onboarding,Medium,Phone,14.18,True,4,False
TKT00025960,C04387,2025-08-07 16:27:00,2025-08-08 10:31:47.999999999,Product Bug,High,Phone,18.08,False,3,False
TKT00083278,C14434,2025-08-01 15:53:00,2025-08-02 10:36:12.000000000,Product Bug,High,Support Portal,18.72,False,5,False
TKT00066266,C11429,2025-10-10 14:58:00,2025-10-12 02:41:12.000000000,Technical Issue,Medium,Support Portal,35.72,False,4,False
TKT00073936,C12743,2025-06-11 12:05:00,2025-06-12 03:29:00.000000000,Integration,High,Email,15.4,False,5,False
TKT00004851,C00787,2025-07-31 15:51:00,2025-08-01 07:35:24.000000000,Technical Issue,Medium,Chat,15.74,False,5,False
TKT00025402,C04302,2024-06-10 18:15:00,2024-06-12 05:47:59.999999999,Integration,Medium,Email,35.55,False,4,False
TKT00054462,C09387,2026-01-06 11:08:00,2026-01-07 21:07:24.000000000,Technical Issue,High,Support Portal,33.99,False,4,True
TKT00111738,C19480,2025-11-27 09:24:00,2025-11-28 15:21:36.000000000,Technical Issue,Low,Chat,29.96,False,5,False
TKT00011336,C01897,2024-07-30 10:59:00,2024-07-30 21:35:36.000000000,Training / Onboarding,High,Chat,10.61,False,5,False
TKT00105845,C18408,2025-04-13 10:38:00,2025-04-13 13:56:36.000000000,Training / Onboarding,Critical,Phone,3.31,True,4,True
TKT00080618,C14016,2025-10-18 11:32:00,2025-10-19 03:05:00.000000000,Billing,Low,Chat,15.55,False,4,False
TKT00057067,C09839,2025-09-09 18:00:00,2025-09-11 13:01:48.000000000,Product Bug,High,Support Portal,43.03,False,3,False
TKT00074804,C12905,2025-05-31 12:27:00,2025-06-01 06:24:00.000000000,Performance,Low,Chat,17.95,False,5,False
TKT00092445,C16031,2025-02-06 17:24:00,2025-02-10 19:46:48.000000000,Technical Issue,Low,Email,98.38,False,4,False
TKT00051134,C08857,2025-12-17 14:55:00,2025-12-21 12:38:12.000000000,Product Bug,Low,Email,93.72,False,4,False
TKT00068412,C11812,2026-01-04 15:25:00,2026-01-06 01:50:12.000000000,Performance,Medium,Chat,34.42,False,4,False
TKT00049681,C08608,2024-12-18 11:30:00,2024-12-20 14:07:48.000000000,Technical Issue,Low,Email,50.63,False,4,False
TKT00006071,C00979,2024-10-11 12:28:00,2024-10-14 10:47:48.000000000,Feature Request,High,Chat,70.33,False,4,False
TKT00099938,C17309,2025-10-10 09:37:00,2025-10-12 19:02:48.000000000,Technical Issue,Medium,Phone,57.43,False,3,False
TKT00008769,C01460,2024-07-29 17:53:00,2024-08-01 16:36:48.000000000,Training / Onboarding,Low,Chat,70.73,False,3,False
TKT00062694,C10855,2025-01-09 11:50:00,2025-01-10 03:38:00.000000000,Technical Issue,High,Chat,15.8,False,5,False
TKT00027584,C04670,2025-12-15 15:03:00,2025-12-15 23:25:48.000000000,Technical Issue,High,Email,8.38,False,4,False
TKT00015603,C02633,2024-08-10 11:23:00,2024-08-11 01:02:00.000000000,Performance,High,Chat,13.65,False,4,False
TKT00074586,C12861,2024-06-01 14:54:00,2024-06-02 05:40:12.000000000,Performance,High,Support Portal,14.77,False,4,True
TKT00044998,C07774,2024-04-23 09:38:00,2024-04-23 14:14:00.000000000,Integration,Critical,Email,4.6,True,3,True
TKT00068191,C11760,2025-04-20 10:40:00,2025-04-21 17:20:48.000000000,Integration,Medium,Phone,30.68,True,4,False
TKT00061340,C10619,2025-08-28 15:53:00,2025-09-02 15:49:24.000000000,Feature Request,Low,Chat,119.94,False,4,False
TKT00090536,C15664,2025-09-01 13:09:00,2025-09-02 22:15:00.000000000,Product Bug,High,Email,33.1,False,4,False
TKT00037061,C06319,2025-08-07 14:51:00,2025-08-13 16:14:23.999999999,Integration,Low,Support Portal,145.39,False,4,False
TKT00043081,C07432,2024-08-27 11:52:00,2024-08-28 08:47:48.000000000,Billing,Medium,Chat,20.93,False,4,False
TKT00000615,C00101,2025-07-22 14:45:00,2025-07-23 05:39:00.000000000,Integration,High,Phone,14.9,False,4,False
TKT00019185,C03269,2025-05-15 18:13:00,2025-05-16 07:22:00.000000000,Integration,High,Chat,13.15,False,3,False
TKT00027318,C04617,2024-09-18 18:30:00,2024-09-19 04:27:00.000000000,Billing,High,Phone,9.95,True,4,False
TKT00053452,C09217,2025-05-13 10:14:00,2025-05-14 14:15:12.000000000,Performance,Medium,Phone,28.02,False,4,False
TKT00010086,C01671,2024-09-17 11:24:00,2024-09-18 01:59:24.000000000,Billing,Medium,Chat,14.59,False,5,False
TKT00061646,C10679,2025-07-20 13:41:00,2025-07-22 00:25:24.000000000,Performance,High,Email,34.74,False,5,False
TKT00033919,C05747,2025-03-31 12:09:00,2025-04-03 15:01:48.000000000,Product Bug,Medium,Email,74.88,False,3,False
TKT00058526,C10114,2025-03-05 18:58:00,2025-03-06 14:14:12.000000000,Product Bug,High,Phone,19.27,True,4,False
TKT00014831,C02483,2025-09-26 13:23:00,2025-09-27 03:17:00.000000000,Performance,Medium,Chat,13.9,False,4,False
TKT00035608,C06027,2025-09-26 11:58:00,2025-09-30 20:59:48.000000000,Integration,Low,Email,105.03,False,3,False
TKT00082498,C14300,2025-09-30 14:09:00,2025-10-04 07:19:12.000000000,Technical Issue,Low,Support Portal,89.17,False,4,False
TKT00101174,C17569,2024-11-01 12:49:00,2024-11-02 07:26:12.000000000,Technical Issue,High,Email,18.62,False,4,False
TKT00059207,C10225,2025-02-06 16:50:00,2025-02-08 01:12:48.000000000,Integration,Medium,Chat,32.38,True,4,False
TKT00052360,C09057,2025-08-29 16:41:00,2025-08-29 20:14:00.000000000,Product Bug,Critical,Support Portal,3.55,True,4,True
TKT00078786,C13667,2025-12-29 09:57:00,2026-01-04 04:33:00.000000000,Technical Issue,Low,Chat,138.6,False,3,False
TKT00100944,C17527,2025-07-09 17:21:00,2025-07-11 20:42:36.000000000,Product Bug,Medium,Phone,51.36,False,4,False
TKT00036342,C06183,2025-08-17 12:44:00,2025-08-22 23:16:24.000000000,Performance,Low,Email,130.54,False,3,False
TKT00072024,C12386,2025-01-11 17:50:00,2025-01-12 11:24:47.999999999,Training / Onboarding,High,Support Portal,17.58,False,5,False
TKT00087056,C15052,2025-05-18 09:37:00,2025-05-19 03:26:47.999999999,Performance,High,Phone,17.83,False,4,False
TKT00035337,C05983,2025-05-13 15:29:00,2025-05-14 12:15:12.000000000,Performance,Low,Chat,20.77,False,5,False
TKT00073950,C12748,2025-03-28 12:29:00,2025-03-29 06:16:24.000000000,Account Management,High,Support Portal,17.79,False,4,True
TKT00100849,C17514,2025-03-07 10:54:00,2025-03-09 00:23:24.000000000,Technical Issue,Medium,Chat,37.49,False,4,False
TKT00009342,C01556,2025-06-04 09:29:00,2025-06-05 00:10:24.000000000,Account Management,High,Chat,14.69,False,4,False
TKT00113497,C19799,2026-01-01 16:48:00,2026-01-02 17:12:00.000000000,Performance,Medium,Email,24.4,False,5,False
TKT00004144,C00656,2025-08-28 08:12:00,2025-08-29 00:10:12.000000000,Billing,Medium,Phone,15.97,False,4,False
TKT00055138,C09509,2025-01-14 14:28:00,2025-01-16 15:11:12.000000000,Product Bug,Medium,Support Portal,48.72,True,3,False
TKT00031079,C05292,2025-05-18 15:13:00,2025-05-21 06:28:00.000000000,Product Bug,High,Chat,63.25,False,3,True
TKT00020749,C03502,2025-04-26 08:32:00,2025-04-26 19:40:24.000000000,Technical Issue,High,Support Portal,11.14,False,4,False
TKT00024662,C04161,2024-07-12 09:44:00,2024-07-15 00:32:36.000000000,Technical Issue,Medium,Support Portal,62.81,False,4,True
TKT00083359,C14445,2025-06-20 08:22:00,2025-06-20 21:45:24.000000000,Product Bug,High,Phone,13.39,False,4,False
TKT00047889,C08296,2025-03-26 14:23:00,2025-03-27 21:44:36.000000000,Technical Issue,Medium,Email,31.36,False,5,False
TKT00013767,C02286,2024-07-06 16:14:00,2024-07-12 06:30:12.000000000,Technical Issue,Low,Support Portal,134.27,False,5,False
TKT00091185,C15778,2025-12-06 10:25:00,2025-12-08 12:59:48.000000000,Training / Onboarding,Low,Phone,50.58,False,4,False
TKT00008290,C01375,2025-06-28 08:30:00,2025-06-29 09:15:36.000000000,Performance,High,Phone,24.76,False,5,False
TKT00008530,C01411,2025-01-15 16:35:00,2025-01-18 17:08:36.000000000,Technical Issue,Medium,Support Portal,72.56,False,4,False
TKT00056756,C09772,2024-11-25 10:49:00,2024-11-27 17:47:48.000000000,Integration,Low,Chat,54.98,False,3,False
TKT00063530,C10978,2025-05-24 16:01:00,2025-05-25 14:16:00.000000000,Account Management,Medium,Email,22.25,False,3,False
TKT00102049,C17710,2024-04-17 10:50:00,2024-04-18 04:20:00.000000000,Performance,High,Chat,17.5,False,3,False
TKT00095443,C16497,2025-05-14 12:05:00,2025-05-18 00:57:12.000000000,Product Bug,Low,Support Portal,84.87,False,4,False
TKT00047682,C08255,2025-08-26 10:59:00,2025-08-27 09:51:12.000000000,Account Management,High,Email,22.87,False,4,False
TKT00083826,C14512,2025-07-20 13:31:00,2025-07-22 06:08:48.000000000,Integration,High,Chat,40.63,False,3,False
TKT00017716,C03012,2024-12-04 08:34:00,2024-12-04 11:53:12.000000000,Technical Issue,Critical,Chat,3.32,True,4,False
TKT00095515,C16515,2025-08-02 13:38:00,2025-08-05 13:21:12.000000000,Performance,Low,Email,71.72,False,4,False
TKT00085117,C14725,2025-08-28 18:48:00,2025-08-29 11:19:48.000000000,Account Management,Low,Support Portal,16.53,False,3,False
TKT00048664,C08438,2026-01-05 08:31:00,2026-01-05 17:07:35.999999999,Technical Issue,High,Chat,8.61,False,5,False
TKT00027521,C04661,2025-04-03 11:06:00,2025-04-12 01:31:12.000000000,Integration,Low,Phone,206.42,False,5,False
TKT00051020,C08839,2024-12-03 12:57:00,2024-12-05 03:54:00.000000000,Technical Issue,Medium,Email,38.95,False,5,False
TKT00024573,C04142,2025-10-06 14:30:00,2025-10-10 01:43:48.000000000,Product Bug,Low,Phone,83.23,False,4,False
TKT00011427,C01912,2025-11-21 08:03:00,2025-11-21 23:01:12.000000000,Account Management,Medium,Email,14.97,True,4,False
TKT00074191,C12785,2025-01-10 08:42:00,2025-01-14 03:53:24.000000000,Product Bug,Low,Email,91.19,False,4,False
TKT00078691,C13629,2025-04-27 09:55:00,2025-04-29 22:41:48.000000000,Feature Request,High,Email,60.78,False,4,False
TKT00003237,C00516,2025-04-07 08:22:00,2025-04-09 00:20:12.000000000,Product Bug,High,Phone,39.97,False,4,True
TKT00069992,C12058,2025-05-23 18:11:00,2025-05-24 11:03:48.000000000,Performance,High,Chat,16.88,False,4,False
TKT00029953,C05103,2025-02-02 11:54:00,2025-02-02 19:55:47.999999999,Product Bug,High,Chat,8.03,False,4,True
TKT00079238,C13765,2025-02-03 17:04:00,2025-02-04 20:06:24.000000000,Account Management,Medium,Email,27.04,False,5,False
TKT00034734,C05872,2025-08-25 15:20:00,2025-08-29 03:51:48.000000000,Feature Request,Medium,Support Portal,84.53,False,4,True
TKT00002544,C00410,2025-10-11 09:07:00,2025-10-14 03:37:36.000000000,Integration,Medium,Chat,66.51,False,4,False
TKT00093083,C16141,2025-12-15 13:37:00,2025-12-17 10:28:00.000000000,Integration,Medium,Phone,44.85,False,5,False
TKT00023645,C03969,2025-09-30 12:30:00,2025-10-02 12:32:24.000000000,Product Bug,Low,Support Portal,48.04,True,3,False
TKT00112431,C19601,2025-10-27 17:00:00,2025-10-28 09:33:35.999999999,Technical Issue,Medium,Phone,16.56,False,4,False
TKT00055491,C09565,2025-11-11 13:00:00,2025-11-14 09:50:59.999999999,Billing,Low,Email,68.85,False,3,False
TKT00040994,C07007,2025-07-15 15:04:00,2025-07-17 02:33:24.000000000,Performance,Medium,Phone,35.49,False,3,False
TKT00036333,C06182,2025-05-23 16:30:00,2025-05-24 08:59:23.999999999,Training / Onboarding,Medium,Email,16.49,False,4,False
TKT00060436,C10458,2024-07-25 17:16:00,2024-07-28 04:24:24.000000000,Product Bug,Medium,Chat,59.14,False,4,False
TKT00099937,C17309,2025-09-18 18:22:00,2025-09-19 23:31:00.000000000,Training / Onboarding,Medium,Phone,29.15,False,3,False
TKT00033874,C05738,2025-10-26 08:43:00,2025-10-29 19:17:48.000000000,Integration,Low,Chat,82.58,False,4,False
TKT00050235,C08695,2025-05-05 11:31:00,2025-05-05 22:21:24.000000000,Product Bug,High,Support Portal,10.84,False,5,False
TKT00095963,C16607,2024-04-19 14:07:00,2024-04-20 12:40:00.000000000,Technical Issue,Medium,Phone,22.55,False,4,False
TKT00043141,C07445,2025-08-21 10:42:00,2025-08-22 18:35:24.000000000,Product Bug,Medium,Email,31.89,True,3,False
TKT00086209,C14906,2025-07-17 18:18:00,2025-07-17 22:27:00.000000000,Billing,High,Email,4.15,False,4,False
TKT00038394,C06567,2025-07-23 10:48:00,2025-07-24 22:51:36.000000000,Feature Request,Medium,Phone,36.06,False,5,False
TKT00103052,C17880,2024-11-19 18:51:00,2024-11-21 10:39:36.000000000,Technical Issue,Medium,Email,39.81,False,4,False
TKT00095925,C16599,2025-11-07 13:44:00,2025-11-08 08:06:12.000000000,Performance,High,Support Portal,18.37,False,5,False
TKT00032009,C05451,2024-06-21 14:38:00,2024-06-22 20:46:24.000000000,Technical Issue,Medium,Support Portal,30.14,True,4,False
TKT00016170,C02724,2025-10-18 11:15:00,2025-10-26 09:36:00.000000000,Feature Request,Low,Chat,190.35,False,4,False
TKT00069847,C12036,2025-06-18 16:21:00,2025-06-19 07:10:12.000000000,Feature Request,Critical,Phone,14.82,False,3,False
TKT00013507,C02243,2025-11-24 18:16:00,2025-11-26 23:22:36.000000000,Product Bug,Low,Phone,53.11,False,3,False
TKT00026689,C04516,2025-11-15 18:31:00,2025-11-18 21:34:00.000000000,Performance,Low,Support Portal,75.05,False,4,False
TKT00052598,C09090,2024-11-01 12:37:00,2024-11-03 20:53:48.000000000,Technical Issue,Low,Support Portal,56.28,False,4,False
TKT00081329,C14125,2024-12-07 10:31:00,2024-12-07 16:05:48.000000000,Product Bug,Critical,Support Portal,5.58,False,4,False
TKT00064061,C11068,2025-07-22 17:21:00,2025-07-23 17:15:36.000000000,Technical Issue,Medium,Chat,23.91,True,3,False
TKT00059703,C10314,2025-07-11 17:30:00,2025-07-12 13:58:12.000000000,Product Bug,High,Phone,20.47,False,3,False
TKT00073033,C12587,2024-07-09 11:26:00,2024-07-11 05:28:24.000000000,Account Management,Low,Email,42.04,False,4,False
TKT00087720,C15158,2025-11-08 16:17:00,2025-11-13 16:56:00.000000000,Feature Request,Low,Phone,120.65,False,3,False
TKT00006399,C01049,2024-07-29 16:58:00,2024-08-07 01:05:48.000000000,Feature Request,Low,Chat,200.13,False,3,False
TKT00008278,C01375,2025-01-18 12:16:00,2025-01-19 21:03:59.999999999,Product Bug,Medium,Email,32.8,False,5,False
TKT00053574,C09229,2024-06-01 17:06:00,2024-06-03 03:39:36.000000000,Technical Issue,Medium,Email,34.56,False,4,True
TKT00009802,C01631,2024-05-29 08:47:00,2024-05-31 14:07:24.000000000,Technical Issue,Medium,Email,53.34,False,4,False
TKT00089164,C15425,2025-08-15 15:51:00,2025-08-17 13:47:24.000000000,Performance,Medium,Support Portal,45.94,False,5,False
TKT00014409,C02412,2025-11-10 18:02:00,2025-11-11 05:30:12.000000000,Product Bug,Medium,Email,11.47,False,5,False
TKT00064979,C11227,2024-12-29 08:40:00,2024-12-30 11:26:12.000000000,Performance,High,Support Portal,26.77,False,5,False
TKT00113187,C19754,2024-05-06 12:54:00,2024-05-08 04:12:36.000000000,Performance,Medium,Phone,39.31,False,5,False
TKT00028179,C04790,2024-11-08 17:54:00,2024-11-10 05:37:12.000000000,Performance,Medium,Phone,35.72,True,4,False
TKT00066586,C11494,2025-03-14 15:58:00,2025-03-16 23:41:12.000000000,Product Bug,Low,Phone,55.72,False,4,False
TKT00085189,C14739,2025-06-27 13:03:00,2025-06-28 07:15:00.000000000,Billing,Medium,Email,18.2,False,3,True
TKT00055991,C09642,2025-07-29 15:09:00,2025-07-31 05:51:36.000000000,Technical Issue,Low,Support Portal,38.71,False,4,False
TKT00075892,C13118,2025-05-19 08:38:00,2025-05-22 05:32:36.000000000,Technical Issue,Low,Email,68.91,False,4,False
TKT00073858,C12733,2025-08-18 12:33:00,2025-08-19 18:28:12.000000000,Account Management,Low,Chat,29.92,False,4,False
TKT00105295,C18293,2025-04-19 18:34:00,2025-04-22 04:18:24.000000000,Product Bug,Medium,Phone,57.74,False,3,False
TKT00009574,C01593,2024-07-04 12:44:00,2024-07-05 10:27:12.000000000,Technical Issue,High,Support Portal,21.72,False,3,False
TKT00067549,C11645,2024-10-18 09:05:00,2024-10-20 06:21:12.000000000,Performance,Low,Chat,45.27,False,4,False
TKT00026733,C04524,2024-09-21 16:57:00,2024-09-22 16:06:00.000000000,Technical Issue,Medium,Email,23.15,False,4,False
TKT00004907,C00797,2025-09-03 15:16:00,2025-09-04 15:57:24.000000000,Technical Issue,Medium,Chat,24.69,False,4,False
TKT00090207,C15586,2025-02-28 08:58:00,2025-03-01 20:21:24.000000000,Technical Issue,Medium,Chat,35.39,False,5,False
TKT00034200,C05787,2025-07-24 17:31:00,2025-07-25 21:19:36.000000000,Integration,High,Email,27.81,True,4,False
TKT00109750,C19147,2024-05-09 08:27:00,2024-05-10 16:49:11.999999999,Technical Issue,High,Phone,32.37,False,5,True
TKT00017338,C02949,2024-11-30 11:59:00,2024-12-02 11:56:36.000000000,Training / Onboarding,Medium,Support Portal,47.96,False,5,False
TKT00002695,C00441,2024-10-20 18:39:00,2024-10-21 05:46:12.000000000,Billing,High,Chat,11.12,False,4,False
TKT00052918,C09131,2025-03-11 12:11:00,2025-03-14 18:05:36.000000000,Integration,Low,Chat,77.91,False,5,False
