customer_id,snapshot_date,churn_90d,industry,region,segment,company_size,acquisition_channel,tenure_days,tenure_years,health_score,baseline_health,health_trend,volatility,behaviour,health_score_change_4w,health_score_change_8w,health_score_change_12w,health_score_pct_change_4w,health_score_pct_change_8w,health_score_pct_change_12w,active_users,sessions,active_days,usage_minutes,features_used,p001_sessions,p002_sessions,p003_sessions,p004_sessions,p005_sessions,active_users_change_4w,active_users_change_8w,active_users_change_12w,sessions_change_4w,sessions_change_8w,sessions_change_12w,usage_minutes_change_4w,usage_minutes_change_8w,usage_minutes_change_12w,active_days_change_4w,active_days_change_8w,active_days_change_12w,features_used_change_4w,features_used_change_8w,features_used_change_12w,active_users_pct_change_4w,active_users_pct_change_8w,active_users_pct_change_12w,sessions_pct_change_4w,sessions_pct_change_8w,sessions_pct_change_12w,usage_minutes_pct_change_4w,usage_minutes_pct_change_8w,usage_minutes_pct_change_12w,active_days_pct_change_4w,active_days_pct_change_8w,active_days_pct_change_12w,features_used_pct_change_4w,features_used_pct_change_8w,features_used_pct_change_12w,usage_decline_4w_flag,usage_decline_12w_flag,severe_usage_decline_12w_flag,product_count,tickets_4w,escalations_4w,reopens_4w,critical_tickets_4w,high_priority_tickets_4w,avg_csat_4w,avg_resolution_hours_4w,tickets_8w,escalations_8w,reopens_8w,critical_tickets_8w,high_priority_tickets_8w,avg_csat_8w,avg_resolution_hours_8w,tickets_12w,escalations_12w,reopens_12w,critical_tickets_12w,high_priority_tickets_12w,avg_csat_12w,avg_resolution_hours_12w,high_support_burden_12w,high_escalation_12w,low_csat_12w,slow_resolution_12w,contract_id,contract_active,annual_contract_value,total_contract_value,contract_type,auto_renew,contract_age_days,days_to_renewal,renewal_within_30d,renewal_within_90d,renewal_within_180d
C11393,2024-12-09,0,Logistics,Latin America,Mid-Market,291,Inbound,286,0.783025325119781,17.04,68.92,-0.5077,1.0521,Rapidly Declining,-1.4400000000000013,-5.470000000000002,-8.560000000000002,-0.07792207792207799,-0.24300310972900943,-0.3343750000000001,18,49,5,957,2,33,16,0,0,0,1.0,2.0,1.0,-15.0,-5.0,-25.0,-409.0,-36.0,-568.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.058823529411764705,0.125,0.058823529411764705,-0.234375,-0.09259259259259259,-0.33783783783783783,-0.29941434846266474,-0.03625377643504532,-0.37245901639344264,0.0,0.0,-0.16666666666666666,0.0,0.0,0.0,1,1,0,2,2.0,0.0,0.0,0.0,0.0,3.0,31.854999999999997,4.0,0.0,0.0,0.0,0.0,3.0,34.0325,5.0,1.0,0.0,0.0,1.0,3.0,25.534999999999997,0,0,1,0,CT011393,1,6703104.91,20109314.73,Three-year,True,286.0,809.0,0,0,0
C09493,2024-08-05,0,Logistics,Latin America,Enterprise,4261,Inbound,82,0.2245037645448323,52.81,56.72,-0.0397,0.6454,Stable,-0.39000000000000057,-1.9099999999999966,-2.3299999999999983,-0.0073308270676691835,-0.034904970760233855,-0.042256075444323506,311,1745,6,33933,3,960,0,484,0,301,-20.0,-24.0,311.0,-110.0,-52.0,1745.0,-7315.0,-920.0,33933.0,0.0,0.0,6.0,0.0,0.0,3.0,-0.06042296072507553,-0.07164179104477612,,-0.05929919137466307,-0.028937117417918753,,-0.17734193173002327,-0.026396579921384097,,0.0,0.0,,0.0,0.0,,1,0,0,3,0.0,0.0,0.0,0.0,0.0,,,4.0,0.0,0.0,1.0,1.0,4.0,18.133333333333333,6.0,1.0,0.0,2.0,2.0,4.125,16.05875,0,0,0,0,CT009493,1,9132454.83,18264909.66,Two-year,True,82.0,648.0,0,0,0
C10170,2025-09-01,0,Government,Latin America,SMB,126,Referral,106,0.29021218343600275,72.83,71.56,-0.0164,0.7462,Stable,0.28999999999999204,0.5,0.539999999999992,0.003997794320374856,0.006912760956726116,0.007469912851016627,14,36,4,603,1,36,0,0,0,0,-1.0,-1.0,-1.0,-15.0,-17.0,-20.0,-433.0,-330.0,-438.0,-1.0,-3.0,-1.0,0.0,0.0,0.0,-0.06666666666666667,-0.06666666666666667,-0.06666666666666667,-0.29411764705882354,-0.32075471698113206,-0.35714285714285715,-0.41795366795366795,-0.3536977491961415,-0.4207492795389049,-0.2,-0.42857142857142855,-0.2,0.0,0.0,0.0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,4.0,25.03,1.0,0.0,0.0,0.0,0.0,4.0,25.03,0,0,0,0,CT010170,1,492686.98,492686.98,Annual,True,106.0,259.0,0,0,0
C07129,2025-06-02,0,Financial Services,APAC,Enterprise,5040,Direct Sales,247,0.676249144421629,58.68,67.29,0.0017,1.1492,Stable,1.3900000000000006,1.0300000000000011,1.1499999999999986,0.024262524000698213,0.017866435385949717,0.019989570658786694,660,5477,6,119107,5,2057,1013,1088,792,527,37.0,14.0,-6.0,316.0,109.0,-156.0,13632.0,14547.0,1613.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0593900481540931,0.021671826625386997,-0.009009009009009009,0.06122844409998062,0.020305514157973173,-0.0276939463873602,0.12924389665797584,0.13912586074980873,0.013728360597136875,-0.14285714285714285,0.0,-0.14285714285714285,0.0,0.0,0.0,0,0,0,5,3.0,0.0,0.0,0.0,2.0,4.666666666666667,30.500000000000004,5.0,0.0,0.0,0.0,2.0,4.6,45.556,5.0,0.0,0.0,0.0,2.0,4.6,45.556,0,0,0,0,CT007129,1,14862933.03,29725866.06,Two-year,True,247.0,483.0,0,0,0
C13446,2024-09-09,0,Technology,North America,SMB,75,Enterprise Sales,159,0.4353182751540041,96.76,84.15,-0.0534,0.9953,Stable,-0.8099999999999881,-1.9599999999999937,-1.5899999999999892,-0.008301732089781574,-0.01985413290113446,-0.016166751398068016,16,77,7,1423,2,56,0,21,0,0,0.0,-1.0,0.0,-7.0,-33.0,-20.0,-209.0,-576.0,-560.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058823529411764705,0.0,-0.08333333333333333,-0.3,-0.20618556701030927,-0.12806372549019607,-0.288144072036018,-0.28240040342914774,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,4.0,13.56,1.0,0.0,0.0,0.0,0.0,4.0,13.56,0,0,0,0,CT013446,1,229186.79,458373.58,Two-year,True,159.0,571.0,0,0,0
C11413,2025-04-14,0,Education,North America,Mid-Market,773,Partner,129,0.3531827515400411,81.43,69.41,0.0683,0.9948,Stable,-0.9299999999999926,1.9100000000000108,1.690000000000012,-0.011291889266634198,0.02401911468812891,0.021193880110358818,370,3659,7,70155,5,1404,704,679,494,378,-5.0,10.0,4.0,85.0,250.0,198.0,-5279.0,3171.0,1593.0,1.0,1.0,2.0,0.0,0.0,0.0,-0.013333333333333334,0.027777777777777776,0.01092896174863388,0.02378287632904309,0.07333528894103843,0.05720889916209188,-0.06998170586207811,0.04733966320315299,0.02323444473615122,0.16666666666666666,0.16666666666666666,0.4,0.0,0.0,0.0,0,0,0,5,3.0,0.0,1.0,1.0,0.0,4.333333333333333,50.13999999999999,3.0,0.0,1.0,1.0,0.0,4.333333333333333,50.13999999999999,3.0,0.0,1.0,1.0,0.0,4.333333333333333,50.13999999999999,0,0,0,1,CT011413,1,8983526.75,8983526.75,Annual,True,129.0,236.0,0,0,0
C19960,2024-07-08,0,Logistics,Europe,Enterprise,7323,Partner,26,0.07118412046543464,96.0,96.04,-0.0123,0.6693,Stable,0.730000000000004,0.3400000000000034,0.6500000000000057,0.007662433084916595,0.0035542546518921537,0.006816990036706929,2140,19233,7,383093,4,8111,3961,4157,3004,0,2140.0,2140.0,2140.0,19233.0,19233.0,19233.0,383093.0,383093.0,383093.0,7.0,7.0,7.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,0,0,0,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT019960,1,10528063.64,31584190.92,Three-year,True,26.0,1069.0,0,0,0
C09538,2024-05-27,0,Logistics,APAC,SMB,73,Partner,15,0.04106776180698152,44.58,81.44,-0.315,1.0472,Declining,-4.380000000000003,-6.18,-6.579999999999998,-0.08946078431372555,-0.12174940898345153,-0.1286161063330727,4,10,2,183,1,10,0,0,0,0,4.0,4.0,4.0,10.0,10.0,10.0,183.0,183.0,183.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT009538,1,474146.33,474146.33,Annual,True,15.0,350.0,0,0,0
C08135,2024-06-24,0,Retail,APAC,SMB,76,Enterprise Sales,23,0.06297056810403832,86.27,81.45,0.0836,1.1993,Stable,0.2599999999999909,3.2099999999999937,4.700000000000003,0.003022904313451818,0.038646761377317526,0.057619222753463324,16,81,6,1288,2,63,0,18,0,0,16.0,16.0,16.0,81.0,81.0,81.0,1288.0,1288.0,1288.0,6.0,6.0,6.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT008135,1,400207.28,800414.56,Two-year,True,23.0,707.0,0,0,0
C19874,2025-04-21,0,Logistics,North America,SMB,197,Direct Sales,277,0.758384668035592,99.15,80.02,0.2427,0.5885,Improving,-0.8499999999999943,-0.5799999999999983,0.4200000000000017,-0.008499999999999943,-0.005815702396470453,0.004254026131874827,57,366,6,8142,2,267,99,0,0,0,0.0,0.0,3.0,64.0,35.0,13.0,2657.0,900.0,1475.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.2119205298013245,0.10574018126888217,0.036827195467422094,0.48441203281677303,0.12427506213753108,0.22123893805309736,-0.14285714285714285,-0.14285714285714285,0.2,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT019874,1,488500.76,488500.76,Annual,True,277.0,88.0,0,1,1
C01832,2024-11-25,0,Education,Europe,Enterprise,5193,Enterprise Sales,83,0.2272416153319644,100.0,75.57,0.3169,0.7084,Improving,1.1400000000000006,2.280000000000001,0.0,0.011531458628363347,0.023331968890708158,0.0,2001,17339,7,345998,4,7498,3776,3983,0,2082,70.0,-48.0,2001.0,526.0,-711.0,17339.0,28407.0,24374.0,345998.0,1.0,1.0,7.0,0.0,0.0,4.0,0.03625064733298809,-0.02342606149341142,,0.03128531493487183,-0.03939058171745152,,0.08944522987112355,0.07578414546178146,,0.16666666666666666,0.16666666666666666,,0.0,0.0,,0,0,0,4,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,5.0,18.98,2.0,0.0,0.0,0.0,0.0,5.0,63.64,0,0,0,1,CT001832,1,22020012.4,66060037.2,Three-year,False,83.0,1012.0,0,0,0
C11452,2024-07-01,0,Professional Services,APAC,Enterprise,4943,Inbound,16,0.04380561259411362,61.55,66.37,0.1367,0.6885,Improving,1.2399999999999949,0.3399999999999963,-1.2000000000000028,0.020560437738351763,0.005554647933344164,-0.01912350597609566,701,6219,7,109961,5,2299,1149,1263,890,618,701.0,701.0,701.0,6219.0,6219.0,6219.0,109961.0,109961.0,109961.0,7.0,7.0,7.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,0,0,0,5,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT011452,1,13596261.85,27192523.7,Two-year,False,16.0,714.0,0,0,0
C02454,2025-01-27,0,Technology,Middle East,Mid-Market,1826,Enterprise Sales,309,0.8459958932238193,57.94,66.72,0.0152,0.9497,Stable,0.36999999999999744,3.309999999999995,1.0999999999999943,0.006426958485322172,0.060589419732747486,0.019352568613652258,148,746,6,14239,2,521,225,0,0,0,9.0,14.0,6.0,98.0,193.0,99.0,2337.0,4575.0,1723.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.06474820143884892,0.1044776119402985,0.04225352112676056,0.15123456790123457,0.34900542495479203,0.15301391035548687,0.1963535540245337,0.47340645695364236,0.1376637903483541,-0.14285714285714285,0.5,0.0,0.0,0.0,0.0,0,0,0,2,3.0,1.0,0.0,0.0,2.0,4.25,20.642500000000002,3.0,1.0,0.0,0.0,2.0,4.25,20.642500000000002,3.0,1.0,0.0,0.0,2.0,4.25,20.642500000000002,0,0,0,0,CT002454,1,1000000.0,2000000.0,Two-year,True,309.0,421.0,0,0,0
C05114,2025-05-26,0,Professional Services,APAC,Enterprise,15766,Inbound,318,0.8706365503080082,69.6,82.95,-0.0348,1.0864,Stable,-6.190000000000012,-7.940000000000012,-11.830000000000013,-0.08167304393719503,-0.10239876192932694,-0.14527815301485952,2150,10867,7,200021,2,7376,3491,0,0,0,-114.0,-480.0,-470.0,-775.0,-2660.0,-3152.0,-34298.0,-65556.0,-33611.0,1.0,0.0,2.0,0.0,0.0,0.0,-0.05035335689045936,-0.18250950570342206,-0.17938931297709923,-0.06656931798660023,-0.19664374953796113,-0.22483772023682147,-0.1463731067476389,-0.24684366492580306,-0.143862998219422,0.16666666666666666,0.0,0.4,0.0,0.0,0.0,0,0,0,2,3.0,0.0,0.0,0.0,0.0,3.5,68.2675,3.0,0.0,0.0,0.0,0.0,3.5,68.26749999999998,4.0,0.0,0.0,0.0,0.0,4.0,57.35833333333332,0,0,0,1,CT005114,1,8556552.83,8556552.83,Annual,True,318.0,47.0,0,1,1
C03505,2024-09-02,0,Government,North America,Mid-Market,1020,Partner,238,0.6516084873374401,66.78,76.62,-0.0607,0.9632,Stable,-2.8299999999999983,0.09999999999999432,3.3800000000000026,-0.040655078293348634,0.001499700059987917,0.05331230283911676,197,1392,7,28471,4,648,340,0,243,161,-15.0,8.0,17.0,-110.0,57.0,121.0,379.0,2256.0,2781.0,3.0,0.0,1.0,0.0,0.0,0.0,-0.07075471698113207,0.042328042328042326,0.09444444444444444,-0.07323568575233022,0.04269662921348315,0.0952006294256491,0.013491385447814324,0.0860576006103376,0.10825223822499026,0.75,0.0,0.16666666666666666,0.0,0.0,0.0,0,0,0,4,2.0,0.0,0.0,0.0,1.0,3.5,54.33,3.0,0.0,0.0,0.0,1.0,3.75,37.225,4.0,0.0,0.0,0.0,1.0,3.8333333333333335,39.763333333333335,0,0,0,0,CT003505,1,3281344.97,3281344.97,Annual,True,238.0,127.0,0,0,1
C19579,2025-09-22,0,Professional Services,Latin America,SMB,182,Inbound,126,0.34496919917864477,89.85,83.82,0.0067,0.7897,Stable,1.309999999999988,-0.8200000000000074,0.28000000000000114,0.014795572622543347,-0.00904378515495762,0.0031260466674109763,38,190,7,3691,2,142,0,0,48,0,-1.0,-5.0,-3.0,-6.0,-23.0,-24.0,256.0,-87.0,-336.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.02564102564102564,-0.11627906976744186,-0.07317073170731707,-0.030612244897959183,-0.107981220657277,-0.11214953271028037,0.0745269286754003,-0.023028057173107463,-0.08343680158927241,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,4.0,29.65,1.0,0.0,0.0,0.0,0.0,4.0,29.65,0,0,0,0,CT019579,1,1042473.95,1042473.95,Annual,True,126.0,239.0,0,0,0
C00219,2025-06-30,0,Healthcare,Middle East,Enterprise,33066,Partner,115,0.31485284052019163,21.8,73.45,-0.3425,0.6689,Declining,-2.2799999999999976,-4.359999999999999,-6.620000000000001,-0.09468438538205971,-0.16666666666666666,-0.2329345531315975,1452,7517,6,150470,3,3729,1890,1898,0,0,-16.0,-25.0,32.0,-491.0,-525.0,-549.0,-21488.0,146.0,5695.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010899182561307902,-0.016926201760324982,0.022535211267605635,-0.06131368631368631,-0.0652822680925143,-0.06806347632035706,-0.12496074622873027,0.0009712354647295175,0.03933690208944914,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,4.0,2.0,0.0,1.0,1.0,3.6666666666666665,49.35,8.0,3.0,0.0,3.0,2.0,3.25,33.14083333333334,12.0,3.0,0.0,3.0,2.0,3.2142857142857144,35.264761904761905,1,1,0,0,CT000219,1,11894941.41,11894941.41,Annual,True,115.0,250.0,0,0,0
C18729,2025-05-05,0,Logistics,APAC,SMB,153,Referral,360,0.9856262833675564,51.12,76.93,-0.2119,0.6096,Declining,-2.1500000000000057,-2.230000000000004,-2.5900000000000034,-0.04036042800825991,-0.04179943767572641,-0.04822193260100546,23,58,5,1183,1,58,0,0,0,0,-2.0,-2.0,0.0,-21.0,-16.0,-26.0,-142.0,-84.0,-389.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.08,-0.08,0.0,-0.26582278481012656,-0.21621621621621623,-0.30952380952380953,-0.10716981132075472,-0.06629834254143646,-0.2474554707379135,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,3.0,49.06,1.0,0.0,0.0,0.0,0.0,3.0,49.06,3.0,0.0,0.0,0.0,0.0,3.5,80.5125,0,0,0,1,CT018729,1,1500000.0,1500000.0,Annual,False,360.0,5.0,1,1,1
C11890,2024-12-16,0,Education,APAC,SMB,53,Inbound,318,0.8706365503080082,100.0,96.06,0.0387,0.6343,Stable,0.0,0.01999999999999602,0.0,0.0,0.0002000400080015605,0.0,7,40,6,848,2,22,18,0,0,0,0.0,0.0,0.0,7.0,-1.0,-13.0,131.0,-7.0,-135.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21212121212121213,-0.024390243902439025,-0.24528301886792453,0.18270571827057183,-0.008187134502923977,-0.1373346897253306,-0.14285714285714285,-0.14285714285714285,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT011890,1,313083.87,626167.74,Two-year,True,318.0,412.0,0,0,0
C07519,2025-03-24,0,Healthcare,Europe,SMB,207,Direct Sales,267,0.731006160164271,81.05,79.34,0.027,0.9103,Stable,2.8400000000000034,1.4099999999999966,0.5099999999999909,0.03631249200869459,0.017704671019588104,0.006332257263471454,47,217,6,4124,2,170,0,0,0,47,0.0,1.0,-1.0,-3.0,18.0,22.0,91.0,509.0,793.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.021739130434782608,-0.020833333333333332,-0.013636363636363636,0.09045226130653267,0.11282051282051282,0.022563848251921648,0.14080221300138313,0.23806664665265687,0.2,0.2,0.5,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,4.0,42.585,2.0,0.0,0.0,0.0,0.0,4.0,42.585,0,0,0,0,CT007519,1,592066.9,1184133.8,Two-year,False,267.0,463.0,0,0,0
C05775,2024-07-01,0,Education,North America,SMB,57,Enterprise Sales,144,0.3942505133470226,91.03,100.0,-0.1519,1.1669,Declining,-1.5300000000000011,2.0,0.20000000000000284,-0.016529818496110644,0.022464337863641468,0.0022019156666299995,14,84,7,1706,2,51,33,0,0,0,1.0,1.0,0.0,1.0,10.0,-1.0,61.0,397.0,-66.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.012048192771084338,0.13513513513513514,-0.011764705882352941,0.03708206686930091,0.3032849503437739,-0.03724604966139955,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT005775,1,565751.34,565751.34,Annual,True,144.0,221.0,0,0,0
C06358,2024-04-08,0,Retail,APAC,Enterprise,2407,Direct Sales,6,0.01642710472279261,78.44,82.34,-0.0205,0.5461,Stable,1.2099999999999937,1.2000000000000028,-0.4000000000000057,0.015667486727955374,0.01553599171413779,-0.0050735667174024056,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,5,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT006358,1,20468513.55,40937027.1,Two-year,True,6.0,724.0,0,0,0
C13636,2024-06-24,0,Telecommunications,North America,SMB,54,Referral,1,0.0027378507871321013,100.0,94.29,0.0035,0.5589,Stable,1.0799999999999983,0.5100000000000051,0.6400000000000006,0.01091791346542659,0.005126143330988091,0.006441223832528186,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT013636,1,623282.69,1869848.07,Three-year,True,1.0,1094.0,0,0,0
C18286,2024-09-16,0,Professional Services,Latin America,SMB,47,Direct Sales,6,0.01642710472279261,42.47,85.22,-0.4907,0.6056,Rapidly Declining,-0.9500000000000028,-0.759999999999998,-5.200000000000003,-0.02187931828650398,-0.01758038399259769,-0.10908328088944834,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,3,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT018286,1,1187407.33,3562221.99,Three-year,False,6.0,1089.0,0,0,0
C17959,2024-02-12,0,Healthcare,Latin America,Mid-Market,1747,Referral,32,0.08761122518822724,82.59,77.28,-0.0351,1.1845,Stable,-2.269999999999996,3.469999999999999,1.2700000000000102,-0.02674994107942489,0.04385743174924164,0.015617314313822066,697,6532,7,126737,5,2440,1162,1271,966,693,697.0,697.0,697.0,6532.0,6532.0,6532.0,126737.0,126737.0,126737.0,7.0,7.0,7.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,0,0,0,5,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT017959,1,4152947.87,8305895.74,Two-year,True,32.0,698.0,0,0,0
C01708,2024-12-23,0,Retail,Europe,SMB,239,Partner,39,0.10677618069815195,62.25,77.6,-0.2276,0.6058,Declining,-1.8799999999999955,-3.2099999999999937,-5.780000000000001,-0.02931545298612187,-0.04903758020164977,-0.084962516536822,32,114,5,2000,1,114,0,0,0,0,0.0,32.0,32.0,23.0,114.0,114.0,486.0,2000.0,2000.0,2.0,5.0,5.0,0.0,1.0,1.0,0.0,,,0.25274725274725274,,,0.32100396301188905,,,0.6666666666666666,,,0.0,,,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT001708,1,491645.69,491645.69,Annual,False,39.0,326.0,0,0,0
C16629,2025-05-26,0,Professional Services,Europe,SMB,168,Inbound,152,0.4161533196440794,36.76,64.5,-0.391,0.7946,Declining,2.1299999999999955,0.8999999999999986,0.759999999999998,0.06150736355760887,0.02509760178471831,0.021111111111111056,8,23,6,407,2,16,0,0,0,7,0.0,1.0,1.0,7.0,-6.0,-14.0,147.0,-185.0,-177.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.4375,-0.20689655172413793,-0.3783783783783784,0.5653846153846154,-0.3125,-0.3030821917808219,2.0,0.0,0.2,1.0,0.0,0.0,0,1,0,2,3.0,1.0,0.0,0.0,3.0,3.3333333333333335,15.450000000000001,3.0,1.0,0.0,0.0,3.0,3.3333333333333335,15.450000000000001,3.0,1.0,0.0,0.0,3.0,3.3333333333333335,15.450000000000001,0,0,0,0,CT016629,1,865303.8,865303.8,Annual,False,152.0,213.0,0,0,0
C00396,2025-09-29,0,Manufacturing,Latin America,SMB,247,Direct Sales,196,0.5366187542778919,69.33,76.38,-0.0154,0.5281,Stable,0.769999999999996,0.4899999999999949,0.6899999999999977,0.011231038506417677,0.007117954677512999,0.010052447552447519,67,451,6,7469,3,222,0,111,118,0,0.0,-1.0,-3.0,67.0,66.0,-8.0,825.0,915.0,-2233.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.014705882352941176,-0.04285714285714286,0.17447916666666666,0.17142857142857143,-0.017429193899782137,0.12417218543046357,0.1396093988404028,-0.23015873015873015,-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT000396,1,1270810.43,1270810.43,Annual,True,196.0,169.0,0,0,1
C05068,2025-06-02,0,Retail,Europe,SMB,115,Direct Sales,11,0.030116358658453114,97.17,83.91,0.3111,1.0332,Improving,-0.0799999999999983,0.6899999999999977,-2.6499999999999915,-0.0008226221079691341,0.007151741293532314,-0.026547786014826606,33,134,5,2626,1,134,0,0,0,0,33.0,33.0,33.0,134.0,134.0,134.0,2626.0,2626.0,2626.0,5.0,5.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT005068,1,598504.46,598504.46,Annual,True,11.0,354.0,0,0,0
C19103,2025-08-25,0,Education,Middle East,Mid-Market,325,Referral,396,1.0841889117043122,65.35,69.94,-0.018,0.8804,Stable,0.4199999999999875,3.999999999999993,6.309999999999995,0.006468504543354188,0.06519967400162988,0.10687669376693759,75,509,6,8966,3,268,129,0,112,0,3.0,12.0,12.0,86.0,147.0,155.0,940.0,2674.0,2940.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.041666666666666664,0.19047619047619047,0.19047619047619047,0.2033096926713948,0.40607734806629836,0.4378531073446328,0.1171193620732619,0.4249841068022886,0.48788582807832725,0.0,-0.14285714285714285,-0.14285714285714285,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,5.0,18.95,2.0,0.0,0.0,0.0,2.0,4.0,21.86,0,0,0,0,CT019103,1,10000000.0,20000000.0,Two-year,True,396.0,334.0,0,0,0
